Calendar Year,System Type,Inter/Intra,Commodity,Total Miles,Total Breakout Tanks,Operator Count,Operator Count, VALUEOF(PORTAL_DATE),HL Total Pipe Miles,Miles of Gathering
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,19,0,1,38986,2017-03-07 04:06:52,19,19
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.6,0,1,39000,2017-03-07 04:06:52,2.6,2.6
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8.2,0,1,39012,2017-03-07 04:06:52,8.2,1.42
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,39.9,21,1,39013,2017-03-07 04:06:52,39.9,0
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.2,6,1,39014,2017-03-07 04:06:52,13.2,13.2
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,194.3,4,1,39023,2017-03-07 04:06:52,194.3,0
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.46,2,1,39046,2017-03-07 04:06:52,4.46,
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17,1,1,39052,2017-03-07 04:06:52,17,0
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,51.12,1,1,39055,2017-03-07 04:06:52,51.12,
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,132.67,11,1,39065,2017-03-07 04:06:52,132.67,0
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.79,0,1,39068,2017-03-07 04:06:52,9.79,
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.7,0,1,39069,2017-03-07 04:06:52,10.7,10.7
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14.4,0,1,39071,2017-03-07 04:06:52,14.4,13.14
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,146.74,4,1,39083,2017-03-07 04:06:52,146.74,146.74
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,67.79,0,1,39084,2017-03-07 04:06:52,67.79,0
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.45,0,1,39098,2017-03-07 04:06:52,13.45,
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,15.16,0,1,39101,2017-03-07 04:06:52,15.16,6.77
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17.55,6,1,39105,2017-03-07 04:06:52,17.55,0
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.54,0,1,39119,2017-03-07 04:06:52,0.54,
2013,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.61,0,1,39124,2017-03-07 04:06:52,11.61,11.61
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,49.2,0,1,402,2017-03-07 04:06:52,49.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,35.6,0,1,473,2017-03-07 04:06:52,35.6,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,89.65,0,1,994,2017-03-07 04:06:52,89.65,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,11.2,0,1,1541,2017-03-07 04:06:52,11.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,34.24,0,1,1845,2017-03-07 04:06:52,34.24,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7.8,0,1,2714,2017-03-07 04:06:52,7.8,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1114.44,2,1,2731,2017-03-07 04:06:52,1114.44,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,31.2,0,1,3156,2017-03-07 04:06:52,31.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,255.98,0,1,3527,2017-03-07 04:06:52,255.98,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,196.82,0,1,3535,2017-03-07 04:06:52,196.82,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,44.5,3,1,4430,2017-03-07 04:06:52,44.5,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1858.01,0,1,4906,2017-03-07 04:06:52,1858.01,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8.49,0,1,4908,2017-03-07 04:06:52,8.49,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,35,0,1,9171,2017-03-07 04:06:52,35,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,65.78,0,1,11272,2017-03-07 04:06:52,65.78,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,212,0,1,12624,2017-03-07 04:06:52,212,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,188,0,1,12628,2017-03-07 04:06:52,188,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,289.737,0,1,12634,2017-03-07 04:06:52,289.737,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,30.31,3,1,15485,2017-03-07 04:06:52,30.31,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,15.8,0,1,18526,2017-03-07 04:06:52,15.8,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,114.798,0,1,19319,2017-03-07 04:06:52,114.798,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,70.02,0,1,19892,2017-03-07 04:06:52,70.02,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6.5,0,1,20046,2017-03-07 04:06:52,6.5,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7.84,0,1,20202,2017-03-07 04:06:52,7.84,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,507.63,0,1,22855,2017-03-07 04:06:52,507.63,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1152.52,0,1,25146,2017-03-07 04:06:52,1152.52,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,12.8,0,1,26065,2017-03-07 04:06:52,12.8,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,74.2,0,1,26085,2017-03-07 04:06:52,74.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,987.1,0,1,26086,2017-03-07 04:06:52,987.1,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,92.81,0,1,26099,2017-03-07 04:06:52,92.81,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,470.5,0,1,26103,2017-03-07 04:06:52,470.5,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,14.22,0,1,26112,2017-03-07 04:06:52,14.22,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,89,0,1,26302,2017-03-07 04:06:52,89,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8.5,0,1,26330,2017-03-07 04:06:52,8.5,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,17.479,0,1,30683,2017-03-07 04:06:52,17.479,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.13,0,1,30709,2017-03-07 04:06:52,1.13,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,58,0,1,30777,2017-03-07 04:06:52,58,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8,0,1,30825,2017-03-07 04:06:52,8,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,119.52,0,1,30826,2017-03-07 04:06:52,119.52,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,22.84,0,1,30940,2017-03-07 04:06:52,22.84,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,70.97,0,1,30959,2017-03-07 04:06:52,70.97,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.9,0,1,31023,2017-03-07 04:06:52,5.9,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8.7,0,1,31059,2017-03-07 04:06:52,8.7,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1255.034,0,1,31130,2017-03-07 04:06:52,1255.034,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,108.9,0,1,31174,2017-03-07 04:06:52,108.9,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,14,0,1,31178,2017-03-07 04:06:52,14,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7,0,1,31189,2017-03-07 04:06:52,7,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,55.2,0,1,31202,2017-03-07 04:06:52,55.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,42.8,0,1,31228,2017-03-07 04:06:52,42.8,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,36,0,1,31256,2017-03-07 04:06:52,36,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6.2,2,1,31285,2017-03-07 04:06:52,6.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,28.063,0,1,31341,2017-03-07 04:06:52,28.063,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1037.475,0,1,31371,2017-03-07 04:06:52,1037.475,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,94.2,0,1,31425,2017-03-07 04:06:52,94.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,114.75,0,1,31506,2017-03-07 04:06:52,114.75,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,93.69,0,1,31517,2017-03-07 04:06:52,93.69,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,390.2,0,1,31556,2017-03-07 04:06:52,390.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,12,0,1,31574,2017-03-07 04:06:52,12,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,34,0,1,31582,2017-03-07 04:06:52,34,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,111.59,0,1,31613,2017-03-07 04:06:52,111.59,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5889.081,49,1,31618,2017-03-07 04:06:52,5889.081,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8,2,1,31636,2017-03-07 04:06:52,8,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,635.49,0,1,31684,2017-03-07 04:06:52,635.49,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2,0,1,31687,2017-03-07 04:06:52,2,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.26,0,1,31707,2017-03-07 04:06:52,0.26,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.25,0,1,31719,2017-03-07 04:06:52,1.25,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6,0,1,31721,2017-03-07 04:06:52,6,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.34,0,1,31776,2017-03-07 04:06:52,3.34,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,44.53,0,1,31816,2017-03-07 04:06:52,44.53,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,226.2,0,1,31875,2017-03-07 04:06:52,226.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,42.3,0,1,31884,2017-03-07 04:06:52,42.3,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.39,0,1,31886,2017-03-07 04:06:52,5.39,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2.91,0,1,31887,2017-03-07 04:06:52,2.91,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,14.2,0,1,31914,2017-03-07 04:06:52,14.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,47.5,0,1,31919,2017-03-07 04:06:52,47.5,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,59.4,0,1,31943,2017-03-07 04:06:52,59.4,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.168,1,1,31982,2017-03-07 04:06:52,0.168,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,55.89,0,1,32004,2017-03-07 04:06:52,55.89,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,35.792,0,1,32007,2017-03-07 04:06:52,35.792,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,212.785,1,1,32051,2017-03-07 04:06:52,212.785,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.2,0,1,32052,2017-03-07 04:06:52,3.2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,38.6,0,1,32073,2017-03-07 04:06:52,38.6,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,34.006,0,1,32094,2017-03-07 04:06:52,34.006,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2,0,1,32095,2017-03-07 04:06:52,2,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1662.3,9,1,32099,2017-03-07 04:06:52,1662.3,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.09,0,1,32104,2017-03-07 04:06:52,3.09,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,33.063,0,1,32107,2017-03-07 04:06:52,33.063,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3099.09,0,1,32109,2017-03-07 04:06:52,3099.09,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,159.77,0,1,32114,2017-03-07 04:06:52,159.77,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,281.657,0,1,32117,2017-03-07 04:06:52,281.657,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,11,0,1,32129,2017-03-07 04:06:52,11,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,12,0,1,32131,2017-03-07 04:06:52,12,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,130,5,1,32147,2017-03-07 04:06:52,130,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,11.15,0,1,32215,2017-03-07 04:06:52,11.15,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,50.82,0,1,32232,2017-03-07 04:06:52,50.82,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,19,0,1,32234,2017-03-07 04:06:52,19,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,26,2,1,32236,2017-03-07 04:06:52,26,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.3,0,1,32248,2017-03-07 04:06:52,0.3,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,51,0,1,32277,2017-03-07 04:06:52,51,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7,0,1,32285,2017-03-07 04:06:52,7,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,557.1,7,1,32296,2017-03-07 04:06:52,557.1,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,13.86,0,1,32297,2017-03-07 04:06:52,13.86,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,54.65,0,1,32327,2017-03-07 04:06:52,54.65,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.23,0,1,32331,2017-03-07 04:06:52,5.23,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,10.9,0,1,32346,2017-03-07 04:06:52,10.9,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,40.3,0,1,32355,2017-03-07 04:06:52,40.3,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.5,0,1,32364,2017-03-07 04:06:52,1.5,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,197,0,1,32412,2017-03-07 04:06:52,197,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3,0,1,32428,2017-03-07 04:06:52,3,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,21.84,0,1,32445,2017-03-07 04:06:52,21.84,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,26.98,0,1,32526,2017-03-07 04:06:52,26.98,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,138.26,0,1,32541,2017-03-07 04:06:52,138.26,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,13.3,0,1,32559,2017-03-07 04:06:52,13.3,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,16.76,0,1,32576,2017-03-07 04:06:52,16.76,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,16.854,0,1,32597,2017-03-07 04:06:52,16.854,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,21,0,1,32599,2017-03-07 04:06:52,21,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2.3,0,1,32606,2017-03-07 04:06:52,2.3,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,28.55,0,1,32614,2017-03-07 04:06:52,28.55,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7.55,0,1,32634,2017-03-07 04:06:52,7.55,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,11.98,0,1,32635,2017-03-07 04:06:52,11.98,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,9.1,1,1,32650,2017-03-07 04:06:52,9.1,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.253,0,1,38922,2017-03-07 04:06:52,0.253,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,40.1,0,1,38926,2017-03-07 04:06:52,40.1,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,113.7,0,1,38937,2017-03-07 04:06:52,113.7,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,13.89,0,1,38938,2017-03-07 04:06:52,13.89,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,15.326,0,1,38952,2017-03-07 04:06:52,15.326,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,,4,1,38960,2017-03-07 04:06:52,,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.56,0,1,38964,2017-03-07 04:06:52,0.56,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.057,0,1,38973,2017-03-07 04:06:52,0.057,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,10.9,0,1,39012,2017-03-07 04:06:52,10.9,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.81,0,1,39065,2017-03-07 04:06:52,3.81,
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,45.1,0,1,39122,2017-03-07 04:06:52,45.1,0
2013,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,466.8,0,1,39138,2017-03-07 04:06:52,466.8,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,39.947,29,1,879,2017-03-07 04:06:52,39.947,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,15.32,0,1,994,2017-03-07 04:06:52,15.32,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,16,0,1,1047,2017-03-07 04:06:52,16,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,6.239,3,1,1845,2017-03-07 04:06:52,6.239,
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,205.572,2,1,2190,2017-03-07 04:06:52,205.572,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,62.8,0,1,2339,2017-03-07 04:06:52,62.8,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,29.168,0,1,2714,2017-03-07 04:06:52,29.168,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,,12,1,2730,2017-03-07 04:06:52,,
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,339.6,0,1,2731,2017-03-07 04:06:52,339.6,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,1,0,1,3345,2017-03-07 04:06:52,1,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,2.75,0,1,4430,2017-03-07 04:06:52,2.75,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,573.05,0,1,4906,2017-03-07 04:06:52,573.05,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,33.288,0,1,5320,2017-03-07 04:06:52,33.288,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,55,0,1,6911,2017-03-07 04:06:52,55,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,2,2,1,8014,2017-03-07 04:06:52,2,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,49.4,0,1,8166,2017-03-07 04:06:52,49.4,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,11.8,0,1,8175,2017-03-07 04:06:52,11.8,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,6.7,0,1,10012,2017-03-07 04:06:52,6.7,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,6.908,4,1,10250,2017-03-07 04:06:52,6.908,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,16.38,0,1,11551,2017-03-07 04:06:52,16.38,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,31.3,9,1,12624,2017-03-07 04:06:52,31.3,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,4.97,0,1,12628,2017-03-07 04:06:52,4.97,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,5.572,3,1,12913,2017-03-07 04:06:52,5.572,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,20.5,0,1,14194,2017-03-07 04:06:52,20.5,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,120,0,1,15156,2017-03-07 04:06:52,120,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,200.83,13,1,15485,2017-03-07 04:06:52,200.83,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,9,0,1,15645,2017-03-07 04:06:52,9,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,105,6,1,15851,2017-03-07 04:06:52,105,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,9.5,2,1,15915,2017-03-07 04:06:52,9.5,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,1086.081,43,1,18092,2017-03-07 04:06:52,1086.081,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,15,5,1,18386,2017-03-07 04:06:52,15,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,493.11,10,1,18718,2017-03-07 04:06:52,493.11,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,18.745,0,1,19319,2017-03-07 04:06:52,18.745,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,19.07,0,1,20202,2017-03-07 04:06:52,19.07,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,17,0,1,21359,2017-03-07 04:06:52,17,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,6.69,0,1,22465,2017-03-07 04:06:52,6.69,
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,7,2,1,22610,2017-03-07 04:06:52,7,
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,854.89,17,1,22855,2017-03-07 04:06:52,854.89,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,324.65,1,1,25146,2017-03-07 04:06:52,324.65,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,51.851,2,1,26039,2017-03-07 04:06:52,51.851,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,54.27,252,1,26041,2017-03-07 04:06:52,54.27,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,24,2,1,26045,2017-03-07 04:06:52,24,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,48,4,1,26048,2017-03-07 04:06:52,48,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,247.1,13,1,26049,2017-03-07 04:06:52,247.1,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,7,0,1,26054,2017-03-07 04:06:52,7,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,32.7,1,1,26061,2017-03-07 04:06:52,32.7,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,20.7,0,1,26065,2017-03-07 04:06:52,20.7,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,6.27,26,1,26085,2017-03-07 04:06:52,6.27,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,20.5,67,1,26094,2017-03-07 04:06:52,20.5,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,1.85,0,1,26111,2017-03-07 04:06:52,1.85,
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,45.49,3,1,26112,2017-03-07 04:06:52,45.49,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,65.34,3,1,26125,2017-03-07 04:06:52,65.34,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,187,14,1,26134,2017-03-07 04:06:52,187,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,,3,1,26303,2017-03-07 04:06:52,,
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,3,4,1,30003,2017-03-07 04:06:52,3,
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,8.95,0,1,30005,2017-03-07 04:06:52,8.95,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,6.836,1,1,30683,2017-03-07 04:06:52,6.836,0
2013,HAZARDOUS LIQUID,INTRASTATE,REFINED PP,15.91,0,1,30709,2017-03-07 04:06:52,15.91,0
